zone_id,area_category,max_capacity,fixed_seating,bottleneck_prone,queue_prone,zone_priority
ZONE_08149,7,1884,0,0,1,5
ZONE_08150,9,1890,1,0,0,1
ZONE_08151,1,2896,1,1,0,4
ZONE_08152,6,1988,0,1,0,5
ZONE_08153,5,2827,0,1,1,3
ZONE_08154,7,2020,0,1,0,2
ZONE_08155,9,1352,1,1,1,2
ZONE_08156,5,2230,1,1,0,3
ZONE_08157,3,2045,1,0,0,4
ZONE_08158,4,2396,0,0,0,5
ZONE_08159,7,2647,1,1,0,4
ZONE_08160,9,697,1,0,1,5
ZONE_08161,5,2078,0,1,1,5
ZONE_08162,2,2383,0,1,0,2
ZONE_08163,8,2016,1,0,1,1
ZONE_08164,5,1123,1,0,1,4
ZONE_08165,6,2072,1,0,1,1
ZONE_08166,7,686,0,1,1,2
ZONE_08167,2,2432,1,1,1,1
ZONE_08168,6,723,0,1,0,4
ZONE_08169,9,2317,0,1,1,3
ZONE_08170,9,674,0,0,0,2
ZONE_08171,3,2250,0,0,0,2
ZONE_08172,4,2971,0,0,0,5
ZONE_08173,0,1242,0,1,0,2
ZONE_08174,3,2675,0,1,1,4
ZONE_08175,6,1468,1,1,0,2
ZONE_08176,6,1713,1,1,1,4
ZONE_08177,8,2098,1,0,0,4
ZONE_08178,7,1219,1,0,1,2
ZONE_08179,0,1167,1,1,1,2
ZONE_08180,0,2379,0,0,0,2
ZONE_08181,7,2035,1,0,0,4
ZONE_08182,9,2352,1,1,1,5
ZONE_08183,3,2335,0,1,0,3
ZONE_08184,3,848,1,0,0,2
ZONE_08185,7,1562,1,1,1,1
ZONE_08186,3,1894,0,0,0,2
ZONE_08187,4,1364,0,1,1,2
ZONE_08188,3,2286,1,0,1,2
ZONE_08189,9,2061,0,0,0,1
ZONE_08190,8,1637,1,1,0,4
ZONE_08191,7,804,1,0,1,3
ZONE_08192,4,1745,1,1,1,3
ZONE_08193,6,2460,1,1,0,5
ZONE_08194,3,999,0,0,1,3
ZONE_08195,1,2264,1,0,1,2
ZONE_08196,1,2052,1,0,1,4
ZONE_08197,0,1168,0,0,1,2
ZONE_08198,3,1331,1,1,1,1
ZONE_08199,4,1209,1,0,1,3
ZONE_08200,8,2925,0,1,1,4
ZONE_08201,4,2703,0,0,0,2
ZONE_08202,5,2719,0,0,1,4
ZONE_08203,3,1008,0,1,1,4
ZONE_08204,2,1409,0,1,0,3
ZONE_08205,5,2210,0,0,1,4
ZONE_08206,9,2738,0,0,0,1
ZONE_08207,0,1295,1,0,1,4
ZONE_08208,0,961,0,1,1,3
ZONE_08209,4,731,0,0,1,1
ZONE_08210,3,746,1,0,1,2
ZONE_08211,8,2967,1,0,0,5
ZONE_08212,7,1080,0,0,0,3
ZONE_08213,0,2119,0,1,0,2
ZONE_08214,4,2516,1,1,0,1
ZONE_08215,4,2947,1,0,0,4
ZONE_08216,9,2210,0,1,1,3
ZONE_08217,3,2739,1,0,0,3
ZONE_08218,4,1467,1,1,0,1
ZONE_08219,2,1484,1,0,1,1
ZONE_08220,8,1293,1,0,1,1
ZONE_08221,6,1184,0,1,0,4
ZONE_08222,1,766,1,1,0,3
ZONE_08223,6,1783,1,1,0,2
ZONE_08224,1,2782,1,0,0,3
ZONE_08225,7,2822,0,1,0,1
ZONE_08226,9,2537,0,0,1,4
ZONE_08227,1,1748,1,0,0,3
ZONE_08228,3,1912,0,1,0,5
ZONE_08229,9,680,0,1,1,1
ZONE_08230,7,1862,1,1,0,5
ZONE_08231,6,2471,0,0,1,5
ZONE_08232,7,801,1,0,1,2
ZONE_08233,0,1805,0,0,0,2
ZONE_08234,5,2757,0,1,0,5
ZONE_08235,5,2322,1,1,0,1
ZONE_08236,8,592,1,1,0,5
ZONE_08237,9,1852,1,0,0,5
ZONE_08238,8,2256,1,1,1,3
ZONE_08239,9,1934,0,0,0,2
ZONE_08240,6,693,1,1,1,2
ZONE_08241,7,1692,1,1,0,5
ZONE_08242,6,1598,1,0,0,1
ZONE_08243,8,2323,1,0,0,3
ZONE_08244,9,2568,0,0,1,4
ZONE_08245,9,664,0,0,1,5
ZONE_08246,3,2309,1,0,1,1
ZONE_08247,8,665,1,1,1,1
ZONE_08248,8,2157,1,0,1,1
ZONE_08249,8,2583,0,0,0,1
ZONE_08250,2,1697,0,0,0,4
ZONE_08251,1,537,0,1,1,5
ZONE_08252,2,2846,0,1,1,1
ZONE_08253,2,2762,0,0,1,1
ZONE_08254,4,2891,0,0,0,1
ZONE_08255,9,1097,0,0,1,2
ZONE_08256,1,936,0,1,1,2
ZONE_08257,5,2962,0,1,1,4
ZONE_08258,3,1394,0,1,0,1
ZONE_08259,7,681,0,0,0,3
ZONE_08260,5,1427,0,1,0,1
ZONE_08261,5,1725,1,1,1,2
ZONE_08262,0,2624,0,0,1,2
ZONE_08263,3,2610,1,0,0,4
ZONE_08264,3,2065,0,0,0,2
ZONE_08265,4,2814,0,0,1,5
ZONE_08266,6,1428,1,0,1,2
ZONE_08267,0,2104,1,1,0,4
ZONE_08268,8,1842,0,1,0,3
ZONE_08269,2,2568,1,1,0,4
ZONE_08270,5,1800,1,1,0,4
ZONE_08271,7,787,0,1,1,4
ZONE_08272,5,1145,1,1,1,1
ZONE_08273,5,1682,1,0,0,3
ZONE_08274,4,950,1,1,0,4
ZONE_08275,5,2987,0,1,1,3
ZONE_08276,8,1717,0,0,1,5
ZONE_08277,5,2682,0,0,0,4
ZONE_08278,3,1068,0,1,0,5
ZONE_08279,9,1081,1,1,0,3
ZONE_08280,0,2880,0,1,0,3
ZONE_08281,3,1693,0,0,0,3
ZONE_08282,2,1201,0,0,0,3
ZONE_08283,8,2316,1,1,0,4
ZONE_08284,4,1958,0,0,0,1
ZONE_08285,6,1454,0,1,0,3
ZONE_08286,4,1254,1,1,0,1
ZONE_08287,9,768,1,0,0,5
ZONE_08288,0,1679,1,0,1,4
ZONE_08289,7,2877,0,1,0,5
ZONE_08290,4,1597,0,0,1,4
ZONE_08291,2,1424,1,0,1,5
ZONE_08292,2,1446,0,0,0,2
ZONE_08293,6,1903,0,0,1,3
ZONE_08294,0,846,1,1,1,5
ZONE_08295,9,2938,0,0,1,2
ZONE_08296,1,808,0,1,1,2
ZONE_08297,1,572,1,1,1,5
ZONE_08298,2,1340,1,0,1,5
ZONE_08299,2,1483,1,0,1,1
ZONE_08300,1,2177,1,0,1,2
ZONE_08301,2,1360,1,0,1,4
ZONE_08302,6,1115,0,1,1,4
ZONE_08303,5,1817,0,1,0,2
ZONE_08304,1,2735,1,1,1,1
ZONE_08305,4,969,0,0,1,2
ZONE_08306,5,1914,0,1,0,3
ZONE_08307,3,1474,0,0,1,2
ZONE_08308,6,2061,0,0,0,2
ZONE_08309,4,1187,1,1,0,1
ZONE_08310,5,1013,1,0,0,1
ZONE_08311,1,1464,0,1,1,5
ZONE_08312,0,1806,1,0,0,1
ZONE_08313,3,2735,0,0,0,3
ZONE_08314,3,2253,1,1,1,1
ZONE_08315,9,1898,0,0,0,3
ZONE_08316,1,874,0,1,1,1
ZONE_08317,2,2231,0,0,1,3
ZONE_08318,4,2099,1,1,0,4
ZONE_08319,2,2384,0,1,0,1
ZONE_08320,5,1747,0,0,0,2
ZONE_08321,0,765,1,0,0,5
ZONE_08322,8,2900,1,0,1,2
ZONE_08323,6,502,0,1,0,2
ZONE_08324,5,2057,1,0,0,3
ZONE_08325,7,2651,1,0,0,2
ZONE_08326,7,879,0,1,0,2
ZONE_08327,1,2404,0,1,0,2
ZONE_08328,4,1813,1,0,0,4
ZONE_08329,9,1443,0,0,0,4
ZONE_08330,8,2920,0,1,1,5
ZONE_08331,8,1643,0,0,0,2
ZONE_08332,2,986,1,1,0,2
ZONE_08333,1,2068,1,1,0,2
ZONE_08334,4,702,0,0,1,2
ZONE_08335,0,1889,1,0,1,5
ZONE_08336,1,2183,0,1,1,3
ZONE_08337,1,2778,1,1,0,3
ZONE_08338,5,1904,0,0,1,2
ZONE_08339,6,1218,0,1,0,2
ZONE_08340,1,2427,1,0,1,2
ZONE_08341,2,2799,0,1,1,3
ZONE_08342,2,1111,0,0,0,5
ZONE_08343,6,1151,1,1,0,2
ZONE_08344,4,2932,0,1,0,3
ZONE_08345,8,697,1,1,1,3
ZONE_08346,1,1175,1,1,0,1
ZONE_08347,7,1480,0,1,1,2
ZONE_08348,3,1886,1,0,0,4
ZONE_08349,5,824,0,1,0,3
ZONE_08350,8,2087,1,1,1,4
ZONE_08351,1,2614,0,0,1,1
ZONE_08352,1,1962,0,1,0,4
ZONE_08353,4,1310,0,0,1,5
ZONE_08354,4,1925,0,0,0,3
ZONE_08355,0,1903,1,0,0,4
ZONE_08356,6,677,0,0,0,1
ZONE_08357,1,2704,1,1,0,2
ZONE_08358,4,2739,1,1,1,2
ZONE_08359,5,2781,0,1,0,3
ZONE_08360,2,572,0,0,0,5
ZONE_08361,7,1816,0,1,1,2
ZONE_08362,8,1934,0,1,1,1
ZONE_08363,2,2522,1,1,0,5
ZONE_08364,4,1982,0,1,0,2
ZONE_08365,9,2823,0,1,1,2
ZONE_08366,4,725,0,0,1,1
ZONE_08367,2,2443,1,1,0,1
ZONE_08368,4,2890,0,1,0,3
ZONE_08369,8,1167,0,0,1,3
ZONE_08370,6,973,0,1,1,3
ZONE_08371,3,2604,0,1,1,5
ZONE_08372,1,2901,1,1,1,2
ZONE_08373,2,1619,0,0,1,5
ZONE_08374,5,731,1,1,1,1
ZONE_08375,4,697,0,0,1,1
ZONE_08376,7,987,1,1,1,1
ZONE_08377,8,2007,1,1,0,2
ZONE_08378,8,2025,1,0,1,3
ZONE_08379,4,1262,0,1,0,5
ZONE_08380,2,1082,0,1,1,3
ZONE_08381,4,2431,0,0,1,4
ZONE_08382,8,2681,0,0,1,3
ZONE_08383,6,1863,0,1,0,2
ZONE_08384,0,1032,1,0,1,1
ZONE_08385,5,2685,0,1,0,4
ZONE_08386,7,1983,1,1,1,1
ZONE_08387,1,2725,1,0,1,5
ZONE_08388,6,1863,0,0,1,2
ZONE_08389,9,2526,0,0,1,1
ZONE_08390,0,517,0,0,0,4
ZONE_08391,3,1002,0,1,1,2
ZONE_08392,7,553,0,1,1,4
ZONE_08393,4,1939,1,1,0,5
ZONE_08394,7,2596,1,1,1,5
ZONE_08395,1,1275,0,1,0,1
ZONE_08396,2,2341,1,0,1,5
ZONE_08397,2,2041,1,1,0,5
ZONE_08398,6,1289,0,0,1,3
ZONE_08399,6,2191,0,1,1,4
ZONE_08400,4,2109,1,1,0,4
ZONE_08401,2,1599,0,1,0,3
ZONE_08402,4,1462,0,0,1,5
ZONE_08403,2,2196,0,1,1,4
ZONE_08404,9,2134,0,1,0,3
ZONE_08405,6,1674,0,0,0,1
ZONE_08406,5,2396,0,1,0,5
ZONE_08407,8,1391,0,0,0,2
ZONE_08408,8,585,1,0,1,2
ZONE_08409,6,1078,0,1,1,5
ZONE_08410,9,2465,0,1,0,2
ZONE_08411,5,2648,1,1,0,1
ZONE_08412,6,1393,1,0,0,3
ZONE_08413,6,2563,1,1,0,5
ZONE_08414,2,1933,1,1,0,5
ZONE_08415,7,859,0,1,1,1
ZONE_08416,4,1198,0,0,1,3
ZONE_08417,2,2142,0,0,0,1
ZONE_08418,2,846,1,1,0,1
ZONE_08419,1,2097,1,1,0,2
ZONE_08420,3,899,1,0,1,1
ZONE_08421,6,532,1,0,0,3
ZONE_08422,6,1858,1,0,0,5
ZONE_08423,5,2034,0,0,0,3
ZONE_08424,0,1451,0,1,1,4
ZONE_08425,2,1426,1,0,1,5
ZONE_08426,2,2068,1,1,0,2
ZONE_08427,9,1596,1,1,0,2
ZONE_08428,2,2268,1,0,0,1
ZONE_08429,2,1243,0,0,0,2
ZONE_08430,6,2253,1,0,1,3
ZONE_08431,6,2369,0,0,0,4
ZONE_08432,6,2739,1,1,1,2
ZONE_08433,6,912,0,0,1,5
ZONE_08434,6,1577,0,0,1,1
ZONE_08435,2,1210,1,0,1,2
ZONE_08436,3,979,0,1,0,3
ZONE_08437,5,1788,0,1,1,4
ZONE_08438,7,2738,0,0,1,5
ZONE_08439,1,1218,1,1,0,2
ZONE_08440,4,1185,0,0,0,5
ZONE_08441,7,2778,0,0,0,4
ZONE_08442,3,2872,0,0,1,4
ZONE_08443,2,1032,0,0,1,1
ZONE_08444,2,2266,0,0,0,3
ZONE_08445,4,737,0,1,1,5
ZONE_08446,0,968,0,0,0,2
ZONE_08447,8,915,1,1,1,2
ZONE_08448,1,2164,1,0,0,5
ZONE_08449,3,1143,1,0,1,3
ZONE_08450,9,1293,1,1,1,4
ZONE_08451,0,2379,1,1,0,2
ZONE_08452,7,1964,1,0,0,1
ZONE_08453,0,2057,0,0,1,2
ZONE_08454,0,1886,0,1,0,2
ZONE_08455,0,623,1,1,1,2
ZONE_08456,8,1498,0,0,1,3
ZONE_08457,7,1201,0,1,1,3
ZONE_08458,5,770,1,0,1,5
ZONE_08459,9,956,1,0,1,2
ZONE_08460,8,1815,1,0,0,2
ZONE_08461,8,721,1,0,1,3
ZONE_08462,6,1297,0,1,0,5
ZONE_08463,0,1130,1,1,0,1
ZONE_08464,5,1803,1,1,1,3
ZONE_08465,4,1259,0,0,0,4
ZONE_08466,2,2841,0,1,0,4
ZONE_08467,7,681,1,0,0,3
ZONE_08468,9,2411,1,1,0,3
ZONE_08469,0,1848,0,1,0,4
ZONE_08470,4,1768,0,0,0,2
ZONE_08471,6,1000,1,1,1,1
ZONE_08472,0,512,1,1,1,3
ZONE_08473,8,1575,0,1,0,2
ZONE_08474,9,978,1,1,0,5
ZONE_08475,8,746,1,0,1,4
ZONE_08476,8,2728,0,1,0,5
ZONE_08477,3,2574,0,0,0,5
ZONE_08478,5,1124,1,1,1,1
ZONE_08479,7,2031,0,0,0,1
ZONE_08480,3,1073,0,1,1,5
ZONE_08481,2,1623,1,0,0,1
ZONE_08482,4,1561,0,1,0,2
ZONE_08483,6,2522,1,0,1,4
ZONE_08484,5,1501,0,1,0,4
ZONE_08485,4,641,1,0,0,3
ZONE_08486,0,966,0,0,1,3
ZONE_08487,3,859,1,0,0,3
ZONE_08488,4,514,0,0,0,4
ZONE_08489,9,1975,1,1,0,4
ZONE_08490,0,2119,1,1,1,4
ZONE_08491,3,2524,1,0,0,3
ZONE_08492,6,2030,1,1,0,5
ZONE_08493,2,1955,1,1,0,4
ZONE_08494,5,2720,0,0,0,3
ZONE_08495,6,1565,0,0,1,1
ZONE_08496,3,2200,1,0,1,1
ZONE_08497,3,2658,0,0,1,3
ZONE_08498,0,715,1,0,0,1
ZONE_08499,2,1227,1,1,0,3
ZONE_08500,1,1022,0,0,0,4
ZONE_08501,3,1748,0,1,0,5
ZONE_08502,9,1563,0,0,0,3
ZONE_08503,9,2894,1,0,1,3
ZONE_08504,8,640,1,0,1,4
ZONE_08505,9,854,0,1,0,5
ZONE_08506,1,2044,1,1,1,1
ZONE_08507,9,1619,1,0,0,3
ZONE_08508,9,1073,1,0,0,5
ZONE_08509,2,2203,1,0,0,5
ZONE_08510,8,564,0,1,0,4
ZONE_08511,0,2703,1,1,0,2
ZONE_08512,1,2258,0,0,0,3
ZONE_08513,0,2717,0,1,1,5
ZONE_08514,8,527,1,0,0,5
ZONE_08515,4,751,0,1,1,1
ZONE_08516,0,1255,0,0,0,2
ZONE_08517,7,512,1,0,1,1
ZONE_08518,3,1182,0,1,1,4
ZONE_08519,4,2061,1,1,1,4
ZONE_08520,4,2249,1,0,1,2
ZONE_08521,5,2696,0,0,1,3
ZONE_08522,3,812,0,0,1,1
ZONE_08523,4,2495,0,1,1,2
ZONE_08524,4,2438,1,1,1,5
ZONE_08525,4,1894,1,0,1,5
ZONE_08526,0,1968,1,0,1,5
ZONE_08527,8,2906,1,0,1,3
ZONE_08528,1,2575,1,1,0,4
ZONE_08529,8,2305,0,1,0,3
ZONE_08530,0,771,0,1,1,4
ZONE_08531,9,1439,0,1,1,5
ZONE_08532,9,890,0,0,1,3
ZONE_08533,2,2823,0,1,0,5
ZONE_08534,4,1337,0,0,1,4
ZONE_08535,6,2458,0,1,0,3
ZONE_08536,5,2325,1,0,0,1
ZONE_08537,1,1407,1,0,0,4
ZONE_08538,2,988,1,0,0,4
ZONE_08539,3,696,0,0,1,4
ZONE_08540,6,2591,1,1,1,1
ZONE_08541,2,1305,0,1,1,3
ZONE_08542,1,805,1,0,0,4
ZONE_08543,6,2549,1,0,1,4
ZONE_08544,9,1873,1,1,1,3
ZONE_08545,9,1468,0,1,0,1
ZONE_08546,4,610,1,1,1,1
ZONE_08547,8,1996,1,1,0,2
ZONE_08548,5,2576,0,1,1,5
ZONE_08549,0,1886,0,1,0,4
ZONE_08550,8,805,1,0,0,3
ZONE_08551,1,2812,1,1,1,2
ZONE_08552,3,1904,1,1,1,2
ZONE_08553,4,2977,0,0,1,3
ZONE_08554,8,1266,0,0,0,2
ZONE_08555,5,1154,0,0,0,5
ZONE_08556,9,1500,0,0,0,1
ZONE_08557,9,686,1,0,1,5
ZONE_08558,3,1081,0,0,1,1
ZONE_08559,8,1282,1,1,1,3
ZONE_08560,8,1659,0,0,1,3
ZONE_08561,4,1811,1,1,0,2
ZONE_08562,6,2926,0,1,0,3
ZONE_08563,2,1729,0,1,1,3
ZONE_08564,9,2435,0,0,1,1
ZONE_08565,0,2374,1,0,1,5
ZONE_08566,7,1259,1,1,1,4
ZONE_08567,0,1995,1,1,1,2
ZONE_08568,1,2460,1,1,0,2
ZONE_08569,9,2483,0,1,1,3
ZONE_08570,6,2865,1,1,1,5
ZONE_08571,0,2143,1,1,1,2
ZONE_08572,1,1142,0,0,0,3
ZONE_08573,8,2059,1,1,1,1
ZONE_08574,6,2281,0,1,1,4
ZONE_08575,0,1885,0,0,1,4
ZONE_08576,3,2784,1,0,0,1
ZONE_08577,1,1375,0,1,0,5
ZONE_08578,4,659,1,1,0,1
ZONE_08579,6,1207,0,0,1,5
ZONE_08580,0,2807,1,0,0,4
ZONE_08581,8,2011,1,1,1,2
ZONE_08582,8,982,0,0,1,5
ZONE_08583,7,906,0,0,0,5
ZONE_08584,5,2557,1,1,1,1
ZONE_08585,7,580,1,0,0,3
ZONE_08586,7,568,0,0,0,5
ZONE_08587,9,2335,0,1,1,4
ZONE_08588,8,2392,1,1,1,3
ZONE_08589,6,570,1,0,1,5
ZONE_08590,4,1860,1,1,1,1
ZONE_08591,3,1957,0,0,0,4
ZONE_08592,8,950,1,1,0,3
ZONE_08593,1,991,1,1,1,4
ZONE_08594,7,2884,1,0,0,5
ZONE_08595,1,525,1,1,0,4
ZONE_08596,7,1714,0,1,1,4
ZONE_08597,8,2458,1,0,0,3
ZONE_08598,5,1259,1,0,1,5
ZONE_08599,4,2051,1,0,1,1
ZONE_08600,0,2950,0,1,1,1
ZONE_08601,3,2889,0,1,1,1
ZONE_08602,8,2473,1,0,0,3
ZONE_08603,8,2766,0,1,0,2
ZONE_08604,9,2734,0,0,0,2
ZONE_08605,5,2118,1,1,0,2
ZONE_08606,2,763,1,0,0,1
ZONE_08607,5,1684,0,0,0,2
ZONE_08608,9,2852,1,1,1,1
ZONE_08609,4,2089,1,1,0,5
ZONE_08610,1,1384,1,0,0,5
ZONE_08611,2,1269,1,1,0,3
ZONE_08612,1,2253,1,0,0,5
ZONE_08613,7,2280,0,1,0,1
ZONE_08614,4,1365,1,1,0,5
ZONE_08615,9,674,0,1,0,1
ZONE_08616,4,1941,0,1,0,3
ZONE_08617,7,1964,1,0,0,5
ZONE_08618,8,2225,0,1,0,2
ZONE_08619,7,2467,0,0,1,1
ZONE_08620,8,2662,0,1,1,5
ZONE_08621,3,601,0,1,0,5
ZONE_08622,5,708,0,0,0,2
ZONE_08623,4,1751,1,0,0,5
ZONE_08624,4,1700,1,0,1,1
ZONE_08625,9,2541,0,0,0,2
ZONE_08626,3,983,1,1,1,5
ZONE_08627,1,2358,1,0,1,1
ZONE_08628,1,1289,1,1,0,4
ZONE_08629,8,1431,1,1,0,5
ZONE_08630,2,1293,1,1,1,3
ZONE_08631,9,2725,1,1,1,5
ZONE_08632,9,1281,0,0,0,4
ZONE_08633,0,726,0,0,0,2
ZONE_08634,1,2011,0,1,1,3
ZONE_08635,6,1393,1,0,1,3
ZONE_08636,7,2836,0,0,1,3
ZONE_08637,5,1687,1,0,0,4
ZONE_08638,9,2685,1,1,1,2
ZONE_08639,0,764,1,1,1,5
ZONE_08640,8,2849,0,1,0,3
ZONE_08641,9,1010,1,0,1,2
ZONE_08642,9,923,0,1,1,3
ZONE_08643,6,1712,0,0,1,2
ZONE_08644,9,597,1,1,0,3
ZONE_08645,9,2083,0,1,1,1
ZONE_08646,1,1819,0,0,1,2
ZONE_08647,6,1822,1,0,0,5
ZONE_08648,3,842,1,0,1,2
ZONE_08649,9,2783,0,1,1,3
ZONE_08650,6,1807,1,0,1,4
ZONE_08651,4,2180,1,1,1,2
ZONE_08652,7,2011,0,0,0,2
ZONE_08653,4,1605,0,1,0,4
ZONE_08654,2,2612,1,0,0,4
ZONE_08655,7,1365,0,1,1,2
ZONE_08656,3,830,1,0,0,4
ZONE_08657,9,1641,1,0,0,4
ZONE_08658,2,2313,0,1,0,1
ZONE_08659,8,2480,0,1,1,3
ZONE_08660,5,1388,0,0,1,5
ZONE_08661,7,551,0,1,0,1
ZONE_08662,3,1977,1,1,0,2
ZONE_08663,1,1832,1,0,1,4
ZONE_08664,3,1407,0,1,1,1
ZONE_08665,7,1293,0,0,0,3
ZONE_08666,6,2599,0,1,1,4
ZONE_08667,9,1358,1,0,1,4
ZONE_08668,4,2085,0,1,0,3
ZONE_08669,3,1941,0,0,1,2
ZONE_08670,8,693,0,0,0,2
ZONE_08671,7,1009,1,1,0,5
ZONE_08672,7,1855,0,0,1,5
ZONE_08673,1,2762,1,1,1,5
ZONE_08674,5,2095,0,1,1,4
ZONE_08675,9,2127,1,0,1,4
ZONE_08676,9,2017,0,0,1,1
ZONE_08677,8,1622,0,1,0,4
ZONE_08678,3,1823,0,1,0,4
ZONE_08679,8,2559,1,1,0,3
ZONE_08680,3,1025,1,1,0,5
ZONE_08681,4,2186,0,0,0,3
ZONE_08682,2,749,0,0,1,2
ZONE_08683,3,790,1,0,1,2
ZONE_08684,3,607,0,1,1,1
ZONE_08685,7,2887,1,1,0,5
ZONE_08686,7,1113,0,1,0,4
ZONE_08687,1,2203,0,0,1,3
ZONE_08688,8,1425,0,0,0,3
ZONE_08689,2,2504,0,1,1,3
ZONE_08690,8,1752,1,0,0,5
ZONE_08691,8,1327,0,0,0,4
ZONE_08692,9,1981,1,0,0,2
ZONE_08693,7,553,1,0,1,3
ZONE_08694,8,972,1,1,0,5
ZONE_08695,1,2687,1,0,0,4
ZONE_08696,2,2926,1,0,1,1
ZONE_08697,4,609,1,0,0,2
ZONE_08698,6,2336,1,1,1,1
ZONE_08699,2,1552,0,1,1,5
ZONE_08700,5,544,0,1,0,3
ZONE_08701,5,2975,0,0,0,5
ZONE_08702,7,611,0,1,1,4
ZONE_08703,2,2066,0,1,0,1
ZONE_08704,3,1052,0,0,0,5
ZONE_08705,2,1869,0,1,0,5
ZONE_08706,4,1096,1,1,0,3
ZONE_08707,7,2014,0,0,0,5
ZONE_08708,5,1642,1,1,0,2
ZONE_08709,7,1545,1,1,1,4
ZONE_08710,6,1402,0,1,0,5
ZONE_08711,0,2385,1,1,1,4
ZONE_08712,3,2174,1,1,1,1
ZONE_08713,2,821,1,1,0,5
ZONE_08714,8,1007,0,0,0,5
ZONE_08715,4,2062,1,1,0,4
ZONE_08716,6,1931,0,0,1,1
ZONE_08717,0,727,0,0,0,4
ZONE_08718,7,2254,0,0,0,4
ZONE_08719,6,1271,0,1,1,4
ZONE_08720,7,2011,1,0,1,4
ZONE_08721,1,1872,1,0,1,3
ZONE_08722,1,1394,0,0,0,5
ZONE_08723,9,1344,1,1,1,2
ZONE_08724,2,1510,1,0,0,4
ZONE_08725,4,2128,1,0,0,5
ZONE_08726,4,2992,1,1,0,4
ZONE_08727,1,1810,0,0,0,2
ZONE_08728,8,2296,1,0,1,4
ZONE_08729,6,718,1,1,1,1
ZONE_08730,6,2360,0,0,0,2
ZONE_08731,4,610,0,0,0,1
ZONE_08732,8,2521,0,0,1,4
ZONE_08733,2,727,1,0,0,4
ZONE_08734,7,2297,1,0,1,4
ZONE_08735,9,1590,0,0,0,4
ZONE_08736,8,1541,0,1,0,1
ZONE_08737,0,2904,0,0,1,1
ZONE_08738,3,2018,0,1,1,4
ZONE_08739,7,1922,1,0,0,3
ZONE_08740,3,1095,1,0,0,1
ZONE_08741,2,2677,1,1,0,5
ZONE_08742,7,2626,0,1,0,4
ZONE_08743,0,1201,0,0,1,3
ZONE_08744,4,1505,1,1,0,2
ZONE_08745,4,1560,1,1,0,1
ZONE_08746,1,1605,0,1,1,3
ZONE_08747,7,1831,1,0,0,3
ZONE_08748,6,1514,1,0,0,3
ZONE_08749,3,2522,0,0,1,4
ZONE_08750,7,943,0,1,0,2
ZONE_08751,5,552,0,1,0,1
ZONE_08752,6,1347,1,0,1,3
ZONE_08753,5,2050,1,0,1,2
ZONE_08754,7,2841,1,0,0,3
ZONE_08755,6,1715,0,1,0,4
ZONE_08756,1,2427,0,1,1,3
ZONE_08757,0,1918,1,1,1,3
ZONE_08758,0,728,0,1,0,2
ZONE_08759,3,1939,0,0,1,5
ZONE_08760,1,2077,1,0,0,2
ZONE_08761,4,1572,0,0,0,2
ZONE_08762,1,794,1,1,0,2
ZONE_08763,6,1166,0,0,0,4
ZONE_08764,8,974,0,0,0,2
ZONE_08765,7,2673,0,1,0,3
ZONE_08766,8,2010,0,0,1,5
ZONE_08767,3,2600,0,0,0,1
ZONE_08768,2,2266,0,0,1,1
ZONE_08769,6,1907,0,0,0,1
ZONE_08770,2,1367,1,1,1,2
ZONE_08771,9,2841,0,1,0,5
ZONE_08772,6,856,0,1,0,5
ZONE_08773,6,1197,0,0,0,4
ZONE_08774,6,1735,0,1,0,1
ZONE_08775,9,2230,1,1,1,4
ZONE_08776,9,2194,1,0,0,4
ZONE_08777,8,541,1,0,1,2
ZONE_08778,8,1116,1,0,0,1
ZONE_08779,7,2961,0,0,1,4
ZONE_08780,1,1713,0,0,0,5
ZONE_08781,9,2746,1,0,1,3
ZONE_08782,1,784,1,0,0,4
ZONE_08783,6,577,1,0,1,4
ZONE_08784,0,2149,0,0,1,1
ZONE_08785,2,1569,1,1,0,5
ZONE_08786,5,588,0,1,1,3
ZONE_08787,1,796,0,1,0,5
ZONE_08788,3,2452,0,0,1,1
ZONE_08789,1,2696,1,1,0,3
ZONE_08790,3,1231,0,1,1,1
ZONE_08791,3,668,1,0,0,3
ZONE_08792,5,2913,1,1,0,2
ZONE_08793,6,501,0,1,0,3
ZONE_08794,0,2234,1,0,0,1
ZONE_08795,4,1992,1,1,1,3
ZONE_08796,5,2037,1,0,0,2
ZONE_08797,8,2021,0,1,0,1
ZONE_08798,1,1174,1,1,1,5
ZONE_08799,2,2215,0,1,1,2
ZONE_08800,4,2192,1,0,1,5
ZONE_08801,4,519,0,0,0,1
ZONE_08802,5,1169,1,0,0,2
ZONE_08803,6,2289,0,1,0,5
ZONE_08804,9,2683,1,0,1,1
ZONE_08805,3,1129,0,0,0,5
ZONE_08806,0,1962,1,1,1,1
ZONE_08807,4,2567,1,1,0,2
ZONE_08808,3,825,0,1,1,5
ZONE_08809,6,772,0,1,0,4
ZONE_08810,4,1129,1,0,0,5
ZONE_08811,7,2666,1,1,1,3
ZONE_08812,6,961,0,1,0,3
ZONE_08813,4,690,0,1,0,4
ZONE_08814,6,2614,1,0,1,5
ZONE_08815,6,1760,1,1,0,2
ZONE_08816,5,2286,1,1,0,4
ZONE_08817,8,2697,0,1,0,2
ZONE_08818,4,1569,0,1,0,2
ZONE_08819,8,2407,0,0,0,4
